1.319764,0.619495,-0.055889
1.23009,1.254187,-0.228741
1.432012,0.310313,-0.016175
0.526567,1.206732,0.351375
0.436327,0.870174,0.583769
0.749894,0.987828,0.282805
0.573002,0.806448,0.515229
1.495759,1.439156,-0.451876
0.998574,1.126728,0.00749
0.222429,0.953425,0.68006
0.025605,0.381525,0.958967
0.215563,1.263198,0.534381
0.246111,0.629802,0.805082
0.203874,0.170917,0.954937
1.569111,0.342837,-0.166443
0.805712,1.318074,0.083682
0.962332,0.465006,0.357287
1.001465,0.823548,0.143791
0.775318,1.528031,0.022714
0.459484,1.211646,0.398058
0.827409,1.209378,0.113739
0.628678,1.400411,0.183194
0.44503,0.55364,0.722009
1.268771,1.443603,-0.305918
0.109571,1.491199,0.482017
0.826232,0.135176,0.625009
0.301929,1.041795,0.589946
1.398374,0.54804,-0.097639
0.1008,0.031453,0.993096
0.718957,0.09911,0.718063
0.374289,1.524668,0.304232
1.417185,1.336622,-0.38637
0.418878,0.847854,0.606474
0.589374,1.194196,0.310059
0.805089,1.048858,0.206833
0.835046,0.0617,0.64765
0.68744,1.463723,0.112272
1.462113,1.132469,-0.372807
0.446567,1.160087,0.433042
1.005277,0.556138,0.272618
1.08049,0.260711,0.349239
0.691315,1.382419,0.144204
1.302506,0.518892,0.008548
0.359662,1.403306,0.372512
0.550345,1.078618,0.397105
1.502417,0.924634,-0.343534
1.032491,1.348805,-0.105975
0.690459,1.451368,0.115227
0.625863,1.279833,0.240892
1.074768,1.430952,-0.164309
0.757895,0.339017,0.591316
1.492653,1.445334,-0.45064
0.231944,1.383969,0.46406
1.007007,0.678511,0.209961
0.97326,0.441487,0.359012
1.234649,0.482954,0.091786
0.702199,0.355168,0.627296
0.294576,0.433909,0.851555
0.87406,0.654239,0.342102
0.266418,1.424404,0.422491
0.162061,0.198039,0.961379
0.778242,1.194552,0.160446
1.546844,1.468701,-0.484058
1.075124,0.601911,0.184792
1.177737,0.579095,0.099025
0.462066,0.364836,0.786146
0.918112,0.383923,0.436429
0.239373,1.150056,0.57593
0.197096,1.24638,0.553808
0.257771,1.170355,0.554574
0.117071,1.49242,0.477235
0.082513,0.81927,0.808405
0.276791,0.377089,0.877833
1.253178,1.150851,-0.213902
1.031328,1.519597,-0.158444
1.004459,1.193388,-0.025107
0.146839,0.211904,0.962789
0.817144,0.122888,0.637035
0.109809,0.321472,0.951204
0.724798,1.287546,0.160647
0.900567,1.186864,0.063605
0.081585,0.247883,0.971444
1.570555,0.320958,-0.157503
1.397939,0.197085,0.073886
1.567345,0.084913,-0.038961
1.36744,0.113616,0.145789
0.006537,1.449954,0.557018
0.932884,0.283328,0.47136
0.256246,0.615266,0.805509
1.434179,1.287574,-0.388481
0.564066,0.867842,0.491766
0.910166,0.710905,0.28168
1.079746,0.156514,0.399942
0.833791,1.189554,0.117407
0.477986,1.558589,0.219403
0.906304,1.378553,-0.019124
1.174656,0.987889,-0.085977
0.055639,1.174646,0.666211
1.308848,1.453578,-0.335005
1.371731,1.305391,-0.348153
1.538491,1.168376,-0.437343
1.419004,1.545029,-0.416534
1.047533,0.781092,0.122364
0.25756,1.303779,0.488235
1.396358,0.120942,0.113513
1.020557,0.389627,0.341407
0.988784,0.359927,0.384984
1.100531,0.497734,0.212829
0.516442,0.363526,0.753379
0.116492,0.994427,0.71853
0.351319,1.022796,0.567168
0.802184,1.525975,0.004066
0.439889,0.857823,0.587251
1.129824,0.177942,0.343414
0.740605,0.930759,0.318831
1.483331,0.7083,-0.24718
0.528339,1.33154,0.289286
0.682533,0.005074,0.774372
0.541835,0.940092,0.472758
1.308856,0.367396,0.076848
1.061035,0.758617,0.120837
0.757023,0.479023,0.527708
1.118544,0.286758,0.300866
0.976757,0.06419,0.532558
0.650284,1.093249,0.312017
1.058617,1.001603,0.00998
0.545248,0.290004,0.762994
0.956781,0.985137,0.106746
1.147827,0.515809,0.158882
1.163078,0.317635,0.243239
